Sample,Study,Site,Country,Lat,Long,Year,ENA,All samples same individual,Population,% callable,QC pass,Exclusion reason,Is returning traveller
PF1128-Cx4,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,,"PF1128-C,PF1128-Cx,PF1128-Cx4,PF1128-Cx6",WAF,71.87,FALSE,Lower_covered_duplicate,FALSE
PF1128-Cx6,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,,"PF1128-C,PF1128-Cx,PF1128-Cx4,PF1128-Cx6",WAF,74.83,FALSE,Lower_covered_duplicate,FALSE
PF1129-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214220,"PF1129-Cx,PF1129-Cx9",WAF,87.54,FALSE,Lower_covered_duplicate,FALSE
PF1129-Cx9,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214177,"PF1129-Cx,PF1129-Cx9",WAF,90.78,TRUE,Analysis_set,FALSE
PF1130-Cx6,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,,"PF1130-Cx6,PF1130-Cx8",WAF,73.17,TRUE,Analysis_set,FALSE
PF1130-Cx8,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,,"PF1130-Cx6,PF1130-Cx8",WAF,70.91,FALSE,Lower_covered_duplicate,FALSE
PF1131-C,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1407377,"PF1131-C,PF1131-Cx,PF1131-Cx7,PF1131-Cx9",WAF,59.36,FALSE,Lower_covered_duplicate,FALSE
PF1131-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214134,"PF1131-C,PF1131-Cx,PF1131-Cx7,PF1131-Cx9",WAF,89.55,FALSE,Lower_covered_duplicate,FALSE
PF1131-Cx7,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214202,"PF1131-C,PF1131-Cx,PF1131-Cx7,PF1131-Cx9",WAF,89.87,FALSE,Lower_covered_duplicate,FALSE
PF1131-Cx9,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214178,"PF1131-C,PF1131-Cx,PF1131-Cx7,PF1131-Cx9",WAF,90.56,TRUE,Analysis_set,FALSE
PF1132-C,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1407402,"PF1132-C,PF1132-Cx",WAF,78.8,FALSE,Lower_covered_duplicate,FALSE
PF1132-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214135,"PF1132-C,PF1132-Cx",WAF,87.19,TRUE,Analysis_set,FALSE
PF1134-C,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1407379,"PF1134-C,PF1134-Cx",WAF,76.52,FALSE,Lower_covered_duplicate,FALSE
PF1134-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214136,"PF1134-C,PF1134-Cx",WAF,90.16,TRUE,Analysis_set,FALSE
PF1135-C,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1407380,"PF1135-C,PF1135-Cx,PF1135-Cx8",WAF,74.75,FALSE,Lower_covered_duplicate,FALSE
PF1135-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214137,"PF1135-C,PF1135-Cx,PF1135-Cx8",WAF,87.64,TRUE,Analysis_set,FALSE
PF1135-Cx8,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,,"PF1135-C,PF1135-Cx,PF1135-Cx8",WAF,70.79,FALSE,Lower_covered_duplicate,FALSE
PF1136-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214138,PF1136-Cx,WAF,88.99,TRUE,Analysis_set,FALSE
PF1137-C,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1407382,"PF1137-C,PF1137-Cx",WAF,76.24,FALSE,Lower_covered_duplicate,FALSE
PF1137-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214139,"PF1137-C,PF1137-Cx",WAF,85.17,TRUE,Analysis_set,FALSE
PF1139-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214140,"PF1139-Cx,PF1139-Cx6,PF1139-Cx9",WAF,89.54,TRUE,Analysis_set,FALSE
PF1139-Cx6,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214203,"PF1139-Cx,PF1139-Cx6,PF1139-Cx9",WAF,89.18,FALSE,Lower_covered_duplicate,FALSE
PF1139-Cx9,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214179,"PF1139-Cx,PF1139-Cx6,PF1139-Cx9",WAF,88.55,FALSE,Lower_covered_duplicate,FALSE
PF1140-C,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1407384,"PF1140-C,PF1140-Cx,PF1140-Cx8",WAF,73.04,FALSE,Lower_covered_duplicate,FALSE
PF1140-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214141,"PF1140-C,PF1140-Cx,PF1140-Cx8",WAF,90.21,TRUE,Analysis_set,FALSE
PF1140-Cx8,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214180,"PF1140-C,PF1140-Cx,PF1140-Cx8",WAF,89.47,FALSE,Lower_covered_duplicate,FALSE
PF1141-C,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1407385,"PF1141-C,PF1141-Cx,PF1141-Cx7,PF1141-Cx9",WAF,50.09,FALSE,Lower_covered_duplicate,FALSE
PF1141-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214142,"PF1141-C,PF1141-Cx,PF1141-Cx7,PF1141-Cx9",WAF,83.84,TRUE,Analysis_set,FALSE
PF1141-Cx7,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,,"PF1141-C,PF1141-Cx,PF1141-Cx7,PF1141-Cx9",WAF,70.39,FALSE,Lower_covered_duplicate,FALSE
PF1141-Cx9,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214181,"PF1141-C,PF1141-Cx,PF1141-Cx7,PF1141-Cx9",WAF,34.16,FALSE,Lower_covered_duplicate,FALSE
PF1142-C,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1407410,"PF1142-C,PF1142-Cx,PF1142-Cx9",WAF,70.65,FALSE,Lower_covered_duplicate,FALSE
PF1142-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214143,"PF1142-C,PF1142-Cx,PF1142-Cx9",WAF,75.64,TRUE,Analysis_set,FALSE
PF1142-Cx9,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214182,"PF1142-C,PF1142-Cx,PF1142-Cx9",WAF,64.42,FALSE,Lower_covered_duplicate,FALSE
PF1143-Cx7,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,,"PF1143-Cx7,PF1143-Cx8",WAF,71.49,FALSE,Lower_covered_duplicate,FALSE
PF1143-Cx8,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,,"PF1143-Cx7,PF1143-Cx8",WAF,75.45,TRUE,Analysis_set,FALSE
PF1148-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214222,"PF1148-Cx,PF1148-Cx7,PF1148-Cx8",WAF,83.15,FALSE,Lower_covered_duplicate,FALSE
PF1148-Cx7,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214204,"PF1148-Cx,PF1148-Cx7,PF1148-Cx8",WAF,89.11,FALSE,Lower_covered_duplicate,FALSE
PF1148-Cx8,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214183,"PF1148-Cx,PF1148-Cx7,PF1148-Cx8",WAF,89.99,TRUE,Analysis_set,FALSE
PF1150-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214221,"PF1150-Cx,PF1150-Cx6,PF1150-Cx9",WAF,89.49,FALSE,Lower_covered_duplicate,FALSE
PF1150-Cx6,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214205,"PF1150-Cx,PF1150-Cx6,PF1150-Cx9",WAF,90.51,FALSE,Lower_covered_duplicate,FALSE
PF1150-Cx9,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214184,"PF1150-Cx,PF1150-Cx6,PF1150-Cx9",WAF,90.89,TRUE,Analysis_set,FALSE
PF1151-C,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1407387,"PF1151-C,PF1151-Cx,PF1151-Cx6,PF1151-Cx9",WAF,71.07,FALSE,Lower_covered_duplicate,FALSE
PF1151-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214144,"PF1151-C,PF1151-Cx,PF1151-Cx6,PF1151-Cx9",WAF,89.96,FALSE,Lower_covered_duplicate,FALSE
PF1151-Cx6,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214206,"PF1151-C,PF1151-Cx,PF1151-Cx6,PF1151-Cx9",WAF,90.1,TRUE,Analysis_set,FALSE
PF1151-Cx9,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214185,"PF1151-C,PF1151-Cx,PF1151-Cx6,PF1151-Cx9",WAF,89.52,FALSE,Lower_covered_duplicate,FALSE
PF1152-C,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1407388,"PF1152-C,PF1152-Cx,PF1152-Cx6,PF1152-Cx9",WAF,76.16,FALSE,Lower_covered_duplicate,FALSE
PF1152-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214145,"PF1152-C,PF1152-Cx,PF1152-Cx6,PF1152-Cx9",WAF,88.88,FALSE,Lower_covered_duplicate,FALSE
PF1152-Cx6,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214207,"PF1152-C,PF1152-Cx,PF1152-Cx6,PF1152-Cx9",WAF,86.91,FALSE,Lower_covered_duplicate,FALSE
PF1152-Cx9,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214186,"PF1152-C,PF1152-Cx,PF1152-Cx6,PF1152-Cx9",WAF,89.02,TRUE,Analysis_set,FALSE
PF1153-C,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1407389,"PF1153-C,PF1153-Cx,PF1153-Cx7,PF1153-Cx9",WAF,76.83,FALSE,Lower_covered_duplicate,FALSE
PF1153-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214146,"PF1153-C,PF1153-Cx,PF1153-Cx7,PF1153-Cx9",WAF,88.72,FALSE,Lower_covered_duplicate,FALSE
PF1153-Cx7,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214208,"PF1153-C,PF1153-Cx,PF1153-Cx7,PF1153-Cx9",WAF,86.56,FALSE,Lower_covered_duplicate,FALSE
PF1153-Cx9,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214187,"PF1153-C,PF1153-Cx,PF1153-Cx7,PF1153-Cx9",WAF,89.25,TRUE,Analysis_set,FALSE
PF1154-C,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1407390,"PF1154-C,PF1154-Cx",WAF,75.04,FALSE,Lower_covered_duplicate,FALSE
PF1154-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214147,"PF1154-C,PF1154-Cx",WAF,89.42,TRUE,Analysis_set,FALSE
PF1155-C,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1407391,"PF1155-C,PF1155-Cx,PF1155-Cx6,PF1155-Cx8",WAF,72.29,FALSE,Lower_covered_duplicate,FALSE
PF1155-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214148,"PF1155-C,PF1155-Cx,PF1155-Cx6,PF1155-Cx8",WAF,89.47,TRUE,Analysis_set,FALSE
PF1155-Cx6,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214209,"PF1155-C,PF1155-Cx,PF1155-Cx6,PF1155-Cx8",WAF,88.07,FALSE,Lower_covered_duplicate,FALSE
PF1155-Cx8,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214188,"PF1155-C,PF1155-Cx,PF1155-Cx6,PF1155-Cx8",WAF,88.35,FALSE,Lower_covered_duplicate,FALSE
PF1157-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214216,"PF1157-Cx,PF1157-Cx9",WAF,86.61,FALSE,Lower_covered_duplicate,FALSE
PF1157-Cx9,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214189,"PF1157-Cx,PF1157-Cx9",WAF,89.14,TRUE,Analysis_set,FALSE
PF1160-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214219,"PF1160-Cx,PF1160-Cx6,PF1160-Cx9",WAF,87.03,FALSE,Lower_covered_duplicate,FALSE
PF1160-Cx6,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214210,"PF1160-Cx,PF1160-Cx6,PF1160-Cx9",WAF,88.94,FALSE,Lower_covered_duplicate,FALSE
PF1160-Cx9,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214190,"PF1160-Cx,PF1160-Cx6,PF1160-Cx9",WAF,89.25,TRUE,Analysis_set,FALSE
PF1161-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214217,"PF1161-Cx,PF1161-Cx7,PF1161-Cx8",WAF,87.97,FALSE,Lower_covered_duplicate,FALSE
PF1161-Cx7,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,,"PF1161-Cx,PF1161-Cx7,PF1161-Cx8",WAF,69.23,FALSE,Lower_covered_duplicate,FALSE
PF1161-Cx8,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214191,"PF1161-Cx,PF1161-Cx7,PF1161-Cx8",WAF,90.02,TRUE,Analysis_set,FALSE
PF1165-C,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1407392,"PF1165-C,PF1165-Cx",WAF,75.25,FALSE,Lower_covered_duplicate,FALSE
PF1165-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214149,"PF1165-C,PF1165-Cx",WAF,89.46,TRUE,Analysis_set,FALSE
PF1167-C,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1407393,"PF1167-C,PF1167-Cx",WAF,76.96,FALSE,Lower_covered_duplicate,FALSE
PF1167-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214150,"PF1167-C,PF1167-Cx",WAF,89.07,TRUE,Analysis_set,FALSE
PF1169-C,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1407442,"PF1169-C,PF1169-Cx,PF1169-Cx6,PF1169-Cx8",WAF,75.6,FALSE,Lower_covered_duplicate,FALSE
PF1169-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214151,"PF1169-C,PF1169-Cx,PF1169-Cx6,PF1169-Cx8",WAF,89.9,TRUE,Analysis_set,FALSE
PF1169-Cx6,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214211,"PF1169-C,PF1169-Cx,PF1169-Cx6,PF1169-Cx8",WAF,89.5,FALSE,Lower_covered_duplicate,FALSE
PF1169-Cx8,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214192,"PF1169-C,PF1169-Cx,PF1169-Cx6,PF1169-Cx8",WAF,89.86,FALSE,Lower_covered_duplicate,FALSE
PF1170-C,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1407419,"PF1170-C,PF1170-Cx,PF1170-Cx7,PF1170-Cx9",WAF,43.32,FALSE,Lower_covered_duplicate,FALSE
PF1170-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214152,"PF1170-C,PF1170-Cx,PF1170-Cx7,PF1170-Cx9",WAF,89.49,TRUE,Analysis_set,FALSE
PF1170-Cx7,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214212,"PF1170-C,PF1170-Cx,PF1170-Cx7,PF1170-Cx9",WAF,88.18,FALSE,Lower_covered_duplicate,FALSE
PF1170-Cx9,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214193,"PF1170-C,PF1170-Cx,PF1170-Cx7,PF1170-Cx9",WAF,89.14,FALSE,Lower_covered_duplicate,FALSE
PF1171-C,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1407420,"PF1171-C,PF1171-Cx,PF1171-Cx6,PF1171-Cx8",WAF,68.69,FALSE,Lower_covered_duplicate,FALSE
PF1171-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214153,"PF1171-C,PF1171-Cx,PF1171-Cx6,PF1171-Cx8",WAF,89.57,TRUE,Analysis_set,FALSE
PF1171-Cx6,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,,"PF1171-C,PF1171-Cx,PF1171-Cx6,PF1171-Cx8",WAF,75.71,FALSE,Lower_covered_duplicate,FALSE
PF1171-Cx8,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214194,"PF1171-C,PF1171-Cx,PF1171-Cx6,PF1171-Cx8",WAF,89.24,FALSE,Lower_covered_duplicate,FALSE
PF1172-C,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1407421,"PF1172-C,PF1172-Cx",WAF,75.75,FALSE,Lower_covered_duplicate,FALSE
PF1172-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214154,"PF1172-C,PF1172-Cx",WAF,88.58,TRUE,Analysis_set,FALSE
PF1173-C,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1407422,"PF1173-C,PF1173-Cx",WAF,69.79,FALSE,Lower_covered_duplicate,FALSE
PF1173-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214155,"PF1173-C,PF1173-Cx",WAF,90.09,TRUE,Analysis_set,FALSE
PF1174-C,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1407423,"PF1174-C,PF1174-Cx",WAF,67.1,FALSE,Lower_covered_duplicate,FALSE
PF1174-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214156,"PF1174-C,PF1174-Cx",WAF,89.53,TRUE,Analysis_set,FALSE
PF1175-C,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1407424,"PF1175-C,PF1175-Cx",WAF,69.04,FALSE,Lower_covered_duplicate,FALSE
PF1175-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214157,"PF1175-C,PF1175-Cx",WAF,90.42,TRUE,Analysis_set,FALSE
PF1176-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214158,PF1176-Cx,WAF,89.23,TRUE,Analysis_set,FALSE
PF1177-C,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1407450,"PF1177-C,PF1177-Cx",WAF,63.97,FALSE,Lower_covered_duplicate,FALSE
PF1177-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214159,"PF1177-C,PF1177-Cx",WAF,90.14,TRUE,Analysis_set,FALSE
PF1178-C,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1407427,"PF1178-C,PF1178-Cx",WAF,68.52,FALSE,Lower_covered_duplicate,FALSE
PF1178-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214160,"PF1178-C,PF1178-Cx",WAF,88.34,TRUE,Analysis_set,FALSE
PF1179-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214218,"PF1179-Cx,PF1179-Cx7,PF1179-Cx8",WAF,86.8,FALSE,Lower_covered_duplicate,FALSE
PF1179-Cx7,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214213,"PF1179-Cx,PF1179-Cx7,PF1179-Cx8",WAF,86.37,FALSE,Lower_covered_duplicate,FALSE
PF1179-Cx8,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214195,"PF1179-Cx,PF1179-Cx7,PF1179-Cx8",WAF,89.03,TRUE,Analysis_set,FALSE
PF1180-C,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1407428,"PF1180-C,PF1180-Cx",WAF,68.43,FALSE,Lower_covered_duplicate,FALSE
PF1180-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214161,"PF1180-C,PF1180-Cx",WAF,88.38,TRUE,Analysis_set,FALSE
PF1182-C,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1407429,"PF1182-C,PF1182-Cx",WAF,77.38,FALSE,Lower_covered_duplicate,FALSE
PF1182-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214162,"PF1182-C,PF1182-Cx",WAF,89.2,TRUE,Analysis_set,FALSE
PF1184-C,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1407430,"PF1184-C,PF1184-Cx",WAF,65.16,FALSE,Lower_covered_duplicate,FALSE
PF1184-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214163,"PF1184-C,PF1184-Cx",WAF,89.93,TRUE,Analysis_set,FALSE
PF1185-C,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1407431,"PF1185-C,PF1185-Cx",WAF,66.5,FALSE,Lower_covered_duplicate,FALSE
PF1185-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214164,"PF1185-C,PF1185-Cx",WAF,87.4,TRUE,Analysis_set,FALSE
PF1187-C,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1407432,"PF1187-C,PF1187-Cx",WAF,61.18,FALSE,Lower_covered_duplicate,FALSE
PF1187-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214165,"PF1187-C,PF1187-Cx",WAF,89.46,TRUE,Analysis_set,FALSE
PF1188-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214166,PF1188-Cx,WAF,88.88,TRUE,Analysis_set,FALSE
PF1189-C,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1407458,"PF1189-C,PF1189-Cx",WAF,73.51,FALSE,Lower_covered_duplicate,FALSE
PF1189-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214167,"PF1189-C,PF1189-Cx",WAF,88.43,TRUE,Analysis_set,FALSE
PF1190-C,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1407435,"PF1190-C,PF1190-Cx",WAF,68.47,FALSE,Lower_covered_duplicate,FALSE
PF1190-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214168,"PF1190-C,PF1190-Cx",WAF,88.87,TRUE,Analysis_set,FALSE
PF1194-C,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1407436,"PF1194-C,PF1194-Cx,PF1194-Cx8",WAF,67.95,FALSE,Lower_covered_duplicate,FALSE
PF1194-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214169,"PF1194-C,PF1194-Cx,PF1194-Cx8",WAF,78.63,TRUE,Analysis_set,FALSE
PF1194-Cx8,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,,"PF1194-C,PF1194-Cx,PF1194-Cx8",WAF,74.12,FALSE,Lower_covered_duplicate,FALSE
PF1195-C,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1407437,"PF1195-C,PF1195-Cx,PF1195-Cx6,PF1195-Cx9",WAF,54.54,FALSE,Lower_covered_duplicate,FALSE
PF1195-Cx,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,ERR1214170,"PF1195-C,PF1195-Cx,PF1195-Cx6,PF1195-Cx9",WAF,84.53,TRUE,Analysis_set,FALSE
PF1195-Cx6,1151-PF-GH-AMENGA-ETEGO,Navrongo,Ghana,10.885568,-1.086617,2015,,"PF1195-C,PF1195-Cx,PF1195-Cx6,PF1195-Cx9",WAF,62.1,FALSE,Lower_covered_duplicate,FALSE
